2026-01-12 16:03:18.546 INFO  [43544] [CMemPool::CMemPool@23] index i[6]---size[2097152]

2026-01-12 16:03:18.556 INFO  [43544] [CMQCommBaseClient::CMQCommBaseClient@145] CMQCommBaseClient: Get work path is[F:\项目\深圳\昂纳\FAU_耦合设备\ONet.FAU.Rx.16_128\ONet.FAU.Rx.16_128\bin\x64\Debug].


2026-01-12 16:03:18.556 INFO  [43544] [CMQCommSubject::CMQCommSubject@12] CMQCommSubject loadLog: Get work path is[F:\项目\深圳\昂纳\FAU_耦合设备\ONet.FAU.Rx.16_128\ONet.FAU.Rx.16_128\bin\x64\Debug].


2026-01-12 16:03:18.556 INFO  [43544] [CMQCommBaseClient::CMQCommBaseClient@145] CMQCommBaseClient: Get work path is[F:\项目\深圳\昂纳\FAU_耦合设备\ONet.FAU.Rx.16_128\ONet.FAU.Rx.16_128\bin\x64\Debug].


2026-01-12 16:03:18.556 INFO  [43544] [CMQCommSubject::CMQCommSubject@12] CMQCommSubject loadLog: Get work path is[F:\项目\深圳\昂纳\FAU_耦合设备\ONet.FAU.Rx.16_128\ONet.FAU.Rx.16_128\bin\x64\Debug].


2026-01-12 16:03:18.556 INFO  [43544] [CMQCommBaseClient::CMQCommBaseClient@145] CMQCommBaseClient: Get work path is[F:\项目\深圳\昂纳\FAU_耦合设备\ONet.FAU.Rx.16_128\ONet.FAU.Rx.16_128\bin\x64\Debug].


2026-01-12 16:03:18.556 INFO  [43544] [CMQCommSubject::CMQCommSubject@12] CMQCommSubject loadLog: Get work path is[F:\项目\深圳\昂纳\FAU_耦合设备\ONet.FAU.Rx.16_128\ONet.FAU.Rx.16_128\bin\x64\Debug].


2026-01-12 16:03:18.556 INFO  [43544] [CMQCommBaseClient::CMQCommBaseClient@145] CMQCommBaseClient: Get work path is[F:\项目\深圳\昂纳\FAU_耦合设备\ONet.FAU.Rx.16_128\ONet.FAU.Rx.16_128\bin\x64\Debug].


2026-01-12 16:03:18.556 INFO  [43544] [CMQCommBaseClient::BindPort@210] bind localip[127.0.0.1],port[54161]

2026-01-12 16:03:18.558 INFO  [43544] [CMQCommBaseClient::CMQCommBaseClient@145] CMQCommBaseClient: Get work path is[F:\项目\深圳\昂纳\FAU_耦合设备\ONet.FAU.Rx.16_128\ONet.FAU.Rx.16_128\bin\x64\Debug].


2026-01-12 16:03:18.558 INFO  [43544] [CMQCommBaseClient::BindPort@210] bind localip[127.0.0.1],port[54162]

2026-01-12 16:03:18.558 INFO  [43544] [CMQCommRequire::Connect@211] want connect to server[tcp://127.0.0.1:5556],nConnTimeout[10000],client type[Require],m_dwSpliceSendBufSize[10240]

2026-01-12 16:03:18.558 INFO  [43544] [CMQCommBaseClient::Connect@245] mq client type[5]---connect server[127.0.0.1:5556], nLoopTimes[2000],nConnTimeout[10000]

2026-01-12 16:03:18.558 INFO  [43544] [CMQCommBaseClient::ConnectToServer@828] connect to server succ[127.0.0.1]

2026-01-12 16:03:18.558 INFO  [43544] [CMQCommBaseClient::Connect@295] connect to server[tcp://127.0.0.1:5556] success,socket id[3396]-[0000000000000D44],local ipaddr[127.0.0.1:54162],pIocp[000001D1C3B47CD0]

2026-01-12 16:03:18.558 INFO  [43544] [CMQCommBaseClient::RegisterToServer@662] Send Register cmd succ,wait rsp timeout[5000],socketid[3396]

2026-01-12 16:03:18.558 INFO  [43544] [CMQCommBaseClient::RegisterToServer@667] recv register rsp status[1],socket id[3396],m_strServerAddr[tcp://127.0.0.1:5556]

2026-01-12 16:03:18.558 INFO  [43544] [CTimerProxy::Regitser@64] Register timer event,Handle[1],pUserData[000001D1CC28F990]

2026-01-12 16:03:18.558 INFO  [43544] [CMQCommBaseClient::RegitserHeartBeatTimer@551] call register heartbeat timer. timerid[1],client[000001D1CC28F990]---nClientType[5]

2026-01-12 16:03:18.558 INFO  [43544] [CMQCommRequire::Connect@243] want connect to server[tcp://127.0.0.1:5556] succ,client type[Require]

2026-01-12 16:03:18.566 INFO  [43544] [CMQCommRequire::Disconnect@252] call disconnect to server,socket id[3396]

2026-01-12 16:03:18.566 INFO  [43544] [CMQCommBaseClient::Disconnect@317] inter Disconnect HPR_AtomicAdd is 0,this[000001D1CC28F990]

2026-01-12 16:03:18.566 INFO  [43544] [CMQCommBaseClient::Disconnect@334] inter Disconnect ,this[000001D1CC28F990]

2026-01-12 16:03:18.566 INFO  [43544] [CIocpTcpTransmitter::Close@195] want close socket,socket id[3396]

2026-01-12 16:03:18.566 ERROR [40856] [pfnProcSocketExcpetion@70] Recv Connect Error 1236,Socket ID[3396]---[0000000000000D44]

2026-01-12 16:03:18.566 INFO  [40856] [ProcConnExceptionCB@23] Recv PConnExceptionCB,pCommObj[000001D1CC28F990] error code[1236]

2026-01-12 16:03:18.566 INFO  [40856] [CMQCommBaseClient::ProcessConnException@356] post connect exception ,pIocpTcp[000001D1C3B47CD0],nErrCode[1236],this[000001D1CC28F990]

2026-01-12 16:03:18.566 INFO  [40856] [CMQCommBaseClient::UnregisterHeartBeatTimer@556] call unregister heartbeat timer. timerid[1],client[000001D1CC28F990]

2026-01-12 16:03:18.566 INFO  [40856] [CTimerProxy::Unregister@73] Unegister timer event,Handle[1]

2026-01-12 16:03:18.566 INFO  [40856] [CTimerProxy::Unregister@78] erase timer event,Handle[1] succ!!!

2026-01-12 16:03:18.566 INFO  [40856] [CTimerProxy::Unregister@86] Unegister timer event,Handle[1]---end

2026-01-12 16:03:18.566 INFO  [43544] [CMQCommBaseClient::UnegisterEvent@528] call unregister event. socket excpetion event id[8],Reconnect Event id[9],--client[000001D1CC28F990]

2026-01-12 16:03:18.566 INFO  [43544] [CMQCommBaseClient::UnregisterHeartBeatTimer@556] call unregister heartbeat timer. timerid[-1],client[000001D1CC28F990]

2026-01-12 16:03:18.566 INFO  [43544] [CMQCommRequire::~CMQCommRequire@19] call ~CMQCommRequire,this[000001D1CC28F990]

2026-01-12 16:03:18.566 INFO  [43544] [CMQCommRequire::Disconnect@252] call disconnect to server,socket id[3396]

2026-01-12 16:03:18.566 INFO  [43544] [CMQCommBaseClient::Disconnect@317] inter Disconnect HPR_AtomicAdd is 0,this[000001D1CC28F990]

